student_id,program_name,program_level,domain,eligibility,description,mode,duration,skills_learned,career_outcomes,min_degree_level,min_marks_general,min_marks_reserved,required_subjects,score,domain_match,subject_overlap,marks_margin,label
46,PH.D (PHYSICS)- UIET,PhD,Science,No specific eligibility requirements are provided.,This program focuses on advanced theoretical and experimental physics research. It involves in-depth study of fundamental physical laws and theoretical frameworks. The curriculum emphasizes advanced problem-solving and original scientific inquiry.,Regular,,"['Theoretical physics', 'Experimental methods', 'Advanced problem-solving']","['Research scientist', 'Academic researcher', 'Physics consultant']",PG,,,[],0.0959599263640368,0,0,0.0,
46,Ph.D (STATISTICS),PhD,Science,No specific eligibility requirements were provided.,"This program focuses on advanced theoretical and applied statistical methods. It involves in-depth study of probability theory, statistical inference, and data modeling techniques. The curriculum emphasizes rigorous mathematical foundations and analytical problem-solving.",Regular,,"['Statistical modeling', 'Data analysis', 'Mathematical reasoning', 'Inferential statistics']","['Research scientist', 'Data analyst', 'Statistician', 'Machine learning specialist']",PG,,,[],0.0948727379737893,0,0,0.0,
46,Ph.D (MECHANICAL ENGG.)-UIET,PhD,Engineering,No specific eligibility requirements are provided.,"This program focuses on advanced theoretical knowledge, research methodologies, and specialized problem-solving within the field of mechanical engineering. It involves in-depth study of complex systems, material science, and design principles.",Regular,,"['Research skills', 'Problem solving', 'Theoretical analysis']","['Research scientist', 'Senior engineer', 'Academic researcher']",PG,,,[],0.0942643757517957,0,0,0.0,
46,Ph.D (E.C.E)-UIET,PhD,Engineering,No specific eligibility requirements are provided.,"This program focuses on advanced research within the field of Electrical and Computer Engineering. It involves in-depth study of theoretical concepts, advanced problem-solving, and original research methodologies.",Regular,,"['Research skills', 'Problem solving', 'Theoretical analysis']","['Research scholar', 'Senior engineer', 'Academic researcher']",PG,,,[],0.0941084205773912,0,0,0.0,
46,Ph.D (C.S.E)-UIET,PhD,Engineering,No specific eligibility requirements are provided.,"This program focuses on advanced research and scholarly investigation within the field of Computer Science and Engineering. It involves in-depth study of theoretical concepts, advanced algorithms, and novel problem-solving techniques.",Regular,,"['Research skills', 'Algorithm design', 'Problem solving', 'Theoretical analysis']","['Research scholar', 'Senior engineer', 'Academic researcher', 'Consultant']",PG,,,[],0.0895034710413778,0,0,0.0,
46,Ph.D (Electrical Engg.)--UIET,PhD,Engineering,No specific eligibility requirements are provided.,This program focuses on advanced research and theoretical study within the field of Electrical Engineering. It involves in-depth investigation into complex electrical systems and theoretical principles.,Regular,,"['Research skills', 'Theoretical analysis', 'Problem-solving']","['Research scientist', 'Senior engineer', 'Academic researcher']",PG,,,[],0.0864927242441135,0,0,0.0,
47,M.TECH (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE),PG,Science,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Data Science. It involves studying algorithms, statistical methods, and machine learning techniques to analyze complex data and develop intelligent systems.",Regular,2 year,"['Machine learning', 'Data analysis', 'Algorithm design', 'Statistical modeling']","['Data Scientist', 'AI Engineer', 'Machine Learning Specialist', 'Data Analyst']",UG,,,[],0.1693917357357139,0,0,0.0,
47,M.TECH. COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),PG,Engineering,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Machine Learning within the field of Computer Science and Engineering. It covers advanced mathematical, computational, and algorithmic concepts necessary for developing intelligent systems. The curriculum emphasizes the design, implementation, and evaluation of complex ML models.",Regular,2 year,"['Machine learning', 'Algorithm design', 'Programming', 'Data analysis']","['AI Developer', 'Machine Learning Engineer', 'Data Scientist', 'Software Architect']",UG,,,[],0.1427120221880769,1,0,0.0,
47,M.TECH (INFORMATION TECHNOLOGY),PG,Engineering,No specific eligibility requirements were provided.,This program focuses on advanced study in Information Technology. It covers theoretical foundations and practical applications of computing systems and software development. The curriculum emphasizes problem-solving and system design in the IT domain.,Regular,2 year,"['System design', 'Programming skills', 'Algorithm development', 'Software architecture']","['Software Developer', 'Systems Analyst', 'IT Consultant', 'Data Scientist']",UG,,,[],0.1083215144017567,1,0,0.0,
47,PG Diploma in Data Analytics,PG,Science,Requires a Bachelor's Degree with at least 50% marks in aggregate or equivalent examination recognized by M.D. University Rohtak.,"This program focuses on the principles and techniques of data analysis. It covers methods for collecting, processing, and interpreting large datasets to derive meaningful insights. The curriculum emphasizes statistical foundations and analytical tools relevant to data-driven decision-making.",Regular,1 year,"['Data analysis', 'Statistical methods', 'Data interpretation']","['Data analyst', 'Business intelligence specialist', 'Data visualization expert']",UG,50.0,,"['Data Analytics', 'Mathematics']",0.1014705319729643,0,0,17.5,
47,M.Sc. (BIOINFORMATICS),PG,Science,Bachelor's degree in Biological Sciences or related fields is required.,"This program focuses on the intersection of biology and information technology. It involves studying computational methods and data analysis applied to biological systems. The curriculum covers bioinformatics principles, algorithms, and data interpretation in life sciences.",Regular,2 year,"['Data analysis', 'Bioinformatics tools', 'Computational modeling', 'Biological data interpretation']","['Bioinformatics analyst', 'Computational biologist', 'Biomedical informatics specialist', 'Data scientist in life sciences']",UG,,,"['Biological Sciences', 'BIOINFORMATICS', 'Science']",0.0961381454631498,0,0,0.0,
47,Master of Commerce (M.Com.),PG,Commerce,Requires a Bachelor's degree in relevant subjects with a minimum of 45% aggregate marks.,"This program focuses on advanced study in commerce, encompassing financial accounting, taxation, economics, and business management principles. It develops analytical skills necessary for understanding complex business environments and economic systems.",Open and Distance Learning Mode,2 year,"['Financial accounting', 'Economic analysis', 'Business management', 'Data interpretation']","['Accountant', 'Financial analyst', 'Business administrator', 'Management consultant']",UG,45.0,,"['Commerce', 'subjects']",0.0901066185635571,0,0,22.5,
47,PG Diploma in Computational Biology,PG,Science,"Requires a Bachelor's Degree in Biological Sciences, Computer Science, or allied biological sciences, or equivalent examination recognized by State Universities of Haryana.","This program focuses on the intersection of biology and computation. It involves studying the mathematical and computational methods applied to biological systems and data. The curriculum covers bioinformatics, computational modeling, and biological data analysis.",Regular,1 year,"['Data analysis', 'Computational modeling', 'Bioinformatics', 'Statistical methods']","['Bioinformatics analyst', 'Computational biologist', 'Biomedical data scientist', 'Research assistant']",UG,,,"['Biological Sciences', 'Computer Science', 'Biology', 'Science']",0.0814768591995393,0,0,0.0,
48,Master of Commerce (M.Com.),PG,Commerce,Requires a Bachelor's degree in relevant subjects with a minimum of 45% aggregate marks.,"This program focuses on advanced study in commerce, encompassing financial accounting, taxation, economics, and business management principles. It develops analytical skills necessary for understanding complex business environments and economic systems.",Open and Distance Learning Mode,2 year,"['Financial accounting', 'Economic analysis', 'Business management', 'Data interpretation']","['Accountant', 'Financial analyst', 'Business administrator', 'Management consultant']",UG,45.0,,"['Commerce', 'subjects']",0.1240614080818899,1,0,21.799999999999997,
48,M.TECH. COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),PG,Engineering,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Machine Learning within the field of Computer Science and Engineering. It covers advanced mathematical, computational, and algorithmic concepts necessary for developing intelligent systems. The curriculum emphasizes the design, implementation, and evaluation of complex ML models.",Regular,2 year,"['Machine learning', 'Algorithm design', 'Programming', 'Data analysis']","['AI Developer', 'Machine Learning Engineer', 'Data Scientist', 'Software Architect']",UG,,,[],0.0952751022189853,0,0,0.0,
48,M.TECH (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE),PG,Science,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Data Science. It involves studying algorithms, statistical methods, and machine learning techniques to analyze complex data and develop intelligent systems.",Regular,2 year,"['Machine learning', 'Data analysis', 'Algorithm design', 'Statistical modeling']","['Data Scientist', 'AI Engineer', 'Machine Learning Specialist', 'Data Analyst']",UG,,,[],0.093037376231484,0,0,0.0,
48,Master of Arts Public Administration,PG,Management,Requires a Bachelor's Degree in any discipline with at least 45% aggregate marks or equivalent examination recognition.,"This program focuses on the administrative principles, policies, and practices related to public administration. It covers the theoretical foundations and practical applications of governance and public service management.",Open and Distance Learning Mode,2 year,"['Policy analysis', 'Administrative theory', 'Public governance', 'Research skills']","['Public administrator', 'Policy analyst', 'Administrative officer', 'Public sector manager']",UG,45.0,45.0,[],0.0857295210679785,0,0,21.799999999999997,
48,MBA for Working Professional,PG,Management,No specific eligibility requirements were provided.,"This program focuses on applying management principles to the context of working professionals. It covers core business functions, strategic decision-making, and leadership skills relevant to the contemporary business environment.",Part Time,2 year,"['Business strategy', 'Financial analysis', 'Leadership skills', 'Project management']","['Business manager', 'Consultant', 'Operations executive', 'Marketing specialist']",UG,,,[],0.0852246178935924,0,0,0.0,
48,Master of Arts Economics,PG,Commerce,"Requires a Bachelor's Degree in any discipline with at least 45% aggregate marks or equivalent examination recognized by M.D. University, Rohtak.","This program focuses on the theoretical and applied aspects of economic principles. It involves in-depth study of economic theories, policies, and analytical methods.",Open and Distance Learning Mode,2 year,"['Economic theory', 'Data analysis', 'Policy evaluation', 'Analytical thinking']","['Economic analyst', 'Policy researcher', 'Financial consultant', 'Economist']",UG,45.0,,[],0.0804631341432277,1,0,21.799999999999997,
48,Master of Arts Political Science,PG,Humanities,"Requires a Bachelor's Degree in any discipline with at least 45% aggregate marks or equivalent examination recognized by M.D. University, Rohtak.","This program focuses on the theoretical and analytical study of political systems, governance, and public policy. It involves in-depth exploration of political theory, international relations, and comparative politics.",Open and Distance Learning Mode,2 year,"['Political analysis', 'Theoretical understanding', 'Research skills']","['Policy analyst', 'Political researcher', 'Public administration officer']",UG,45.0,,"['Political Science', 'any', 'course']",0.0682915930543202,0,0,21.799999999999997,
49,M.Sc. (ENV. BIOTECHNOLOGY),PG,Science,Requires a Bachelor's degree in any discipline of Science or a B.Tech. in Biotechnology/Environment Engineering with 50% aggregate marks.,This program focuses on the intersection of environmental science and biotechnology. It involves studying the biological and chemical processes related to environmental systems and applying biotechnological principles to solve environmental challenges.,Regular,2 year,"['Environmental analysis', 'Biotechnology principles', 'Scientific research', 'Data interpretation']","['Environmental consultant', 'Bioprocess development', 'Research analyst', 'Environmental scientist']",UG,50.0,,"['Biotechnology', 'Environment Engineering', 'Science']",0.1511035031526555,0,0,16.099999999999994,
49,M.Sc. (ENVIRONMENTAL SCIENCES),PG,Science,Requires a Bachelor's degree in any discipline of Science or a B.Tech. in Biotechnology/Environment Engineering with 50% aggregate marks.,"This program focuses on the study of environmental systems, processes, and the management of environmental issues. It involves in-depth exploration of ecological principles, pollution control, and sustainable resource management. The curriculum develops analytical and problem-solving skills related to environmental challenges.",Regular,2 year,"['Environmental analysis', 'Systems thinking', 'Pollution control', 'Resource management']","['Environmental consultant', 'Pollution control officer', 'Environmental analyst', 'Sustainability manager']",UG,50.0,,"['Science', 'Biotechnology', 'Environment Engineering', 'Environment Sciences']",0.1155454842181319,0,0,16.099999999999994,
49,Master of Arts Journalism & Mass Communication,PG,Humanities,Requires a Bachelor's Degree in any discipline with at least 45% aggregate marks.,This program focuses on the study of journalism and mass communication principles. It covers the theoretical foundations and practical applications of media and communication practices. The curriculum aims to develop critical understanding of communication processes and media functions.,Open and Distance Learning Mode,2 year,"['Media analysis', 'Communication theory', 'Content creation', 'Research skills']","['Journalist', 'Media producer', 'Communication specialist', 'Content writer']",UG,45.0,,[],0.0956510713485412,0,0,21.09999999999999,
49,M.SC.(BOTANY),PG,Science,Requires a Bachelor's degree in Botany or equivalent with specified subject combinations and minimum marks.,"This program focuses on advanced study in the field of Botany, encompassing theoretical knowledge and practical applications in plant sciences. It involves in-depth exploration of plant biology, ecology, and related biological processes.",Regular,2 year,"['Biological analysis', 'Plant physiology', 'Ecology principles', 'Biological research']","['Botanical researcher', 'Horticultural specialist', 'Environmental consultant', 'Agricultural scientist']",UG,,,"['Botany', 'Science']",0.0853479740606499,0,0,0.0,
49,Certificate Course in Phiolosphy of Dayanand,PG,Humanities,Candidates must have passed the Senior Secondary Examination (10+2) with at least 50% marks.,This program focuses on the study of the philosophy of Dayanand. It involves exploring fundamental philosophical concepts and theories within the specified discipline. The course aims to develop critical thinking and understanding of philosophical thought.,Regular,6 Months,"['Philosophical reasoning', 'Critical thinking', 'Textual analysis']","['Philosophical studies', 'Academic research', 'Content development']",UG,50.0,,[],0.084949880764021,0,0,16.099999999999994,
49,Certificate Course in Research Methods in Social Sciences,PG,Humanities,Requires a Bachelor's Degree in any discipline with at least 45% aggregate marks.,"This course focuses on the methodologies and techniques essential for conducting research within the social sciences. It provides students with the foundational knowledge necessary to design, execute, and analyze social science research projects effectively.",Regular,6 Months,"['Research methodology', 'Data collection', 'Statistical analysis', 'Research design']","['Social science researcher', 'Research assistant', 'Data analyst', 'Research practitioner']",UG,45.0,,[],0.0655944580083061,0,0,21.09999999999999,
49,MBA for Working Professional,PG,Management,No specific eligibility requirements were provided.,"This program focuses on applying management principles to the context of working professionals. It covers core business functions, strategic decision-making, and leadership skills relevant to the contemporary business environment.",Part Time,2 year,"['Business strategy', 'Financial analysis', 'Leadership skills', 'Project management']","['Business manager', 'Consultant', 'Operations executive', 'Marketing specialist']",UG,,,[],0.0655098258737549,0,0,0.0,
50,B.TECH -ARTIFICIAL INTELLIGENCE & DATA SCIENCE,UG,Science,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Data Science. It covers the mathematical, statistical, and computational methods required to analyze complex data and develop intelligent systems. The curriculum emphasizes machine learning, algorithms, and data-driven decision making.",Regular,4 year,"['Data analysis', 'Machine learning', 'Programming skills', 'Statistical modeling']","['Data Scientist', 'AI Engineer', 'Machine Learning Specialist', 'Data Analyst']",PreUG,,,[],0.1210681689597606,0,0,0.0,
50,B.TECH. (ARTIFICIAL INTELLIGENCE),UG,Engineering,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence. It covers algorithms, data structures, and computational methods essential for developing intelligent systems. The curriculum emphasizes problem-solving and the development of intelligent software solutions.",Regular,4 year,"['Algorithm design', 'Programming proficiency', 'Data structures', 'Machine learning', 'Computational thinking']","['AI Developer', 'Machine Learning Engineer', 'Data Scientist', 'Software Developer', 'AI Researcher']",PreUG,,,[],0.106538137715934,0,0,0.0,
50,B.TECH (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),UG,Engineering,No specific eligibility requirements are stated.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Machine Learning. It covers algorithms, data structures, and computational methods essential for developing intelligent systems. The curriculum emphasizes problem-solving and model development in the field of computer science.",Regular,4 year,"['Algorithm design', 'Data analysis', 'Programming proficiency', 'Model development']","['Machine Learning Engineer', 'AI Developer', 'Data Scientist', 'Software Developer']",PreUG,,,[],0.1042567212608771,0,0,0.0,
50,Bachelor of Arts,UG,Humanities,Must have passed a relevant examination with at least 33% aggregate marks for admission.,"This program focuses on the study of humanities disciplines. It involves exploring various aspects of human culture, society, and thought. The curriculum aims to develop critical thinking and broad knowledge.",Open and Distance Learning Mode,3 year,"['Critical thinking', 'Communication skills', 'Research skills']","['Academic researcher', 'Content writer', 'Administrative assistant', 'Public relations specialist']",PreUG,33.0,,[],0.1007050139300129,1,0,47.400000000000006,
50,Bachelor of Arts (Multidisciplinary),UG,Humanities,Requires Senior Secondary Examination (10+2) with at least 50% aggregate marks.,"This program focuses on a multidisciplinary approach, integrating knowledge from various academic disciplines. It aims to develop broad intellectual skills and critical thinking across diverse subject areas.",Regular,4 year,"['Critical thinking', 'Interdisciplinary study', 'Communication skills']","['Generalist roles', 'Educational roles', 'Administrative positions']",PreUG,50.0,,[],0.0898321244431064,1,0,30.40000000000001,
50,Bachelor of Arts (History),UG,Humanities,Requires Senior Secondary Examination (10+2) with at least 50% aggregate marks.,"This program focuses on the study of historical events, societies, and cultures. It involves critical analysis of primary and secondary sources to understand the evolution of human history and social structures. The curriculum emphasizes historical interpretation and contextual understanding.",Regular,4 year,"['Historical analysis', 'Source evaluation', 'Critical thinking', 'Research skills']","['Historian', 'Archivist', 'Curriculum developer', 'Academic researcher']",PreUG,50.0,,[],0.0840118269164739,1,0,30.40000000000001,
50,B.TECH - ROBOTICS & ARTIFICIAL INTELLIGENCE,UG,Engineering,No specific eligibility requirements were provided.,"This program focuses on the principles and applications of robotics and artificial intelligence. It involves studying the mathematical, computational, and engineering foundations required to design and develop intelligent systems.",Regular,4 year,"['Programming skills', 'Algorithm design', 'System modeling', 'Machine learning', 'Robotics operation']","['AI Developer', 'Robotics Engineer', 'Machine Learning Specialist', 'Software Developer']",PreUG,,,[],0.0828136851711829,0,0,0.0,
51,PG Diploma in CyberLaw,PG,Law,"Requires a Bachelor's or Master's degree with at least 45% marks in aggregate or equivalent examination recognized by MDU, Rohtak.",This program focuses on the legal aspects of cyber activities and law. It covers the intersection of technology and legal frameworks relevant to digital environments. The curriculum aims to equip students with knowledge of cyber law principles and regulations.,Regular,1 year,"['Legal analysis', 'Cyber law principles', 'Regulatory compliance']","['Cyber law consultant', 'Legal compliance officer', 'Data privacy lawyer']",UG,45.0,,"['Law', 'CyberLaw']",0.1503085892996108,1,0,38.2,
51,PG Diploma in Cyber Law,PG,Law,"Requires a Bachelor's or Master's degree with at least 45% marks in aggregate or equivalent examination recognized by MDU, Rohtak.","This program focuses on the legal aspects of cyber activities and digital law. It covers the legal frameworks, regulations, and implications related to cyberspace and digital governance. The curriculum aims to equip students with knowledge of cyber law principles and practices.",Regular,1 year,"['Legal analysis', 'Cyber regulation', 'Digital governance']","['Cyber law consultant', 'Legal compliance officer', 'Data privacy lawyer']",UG,45.0,,[],0.1425020835630263,1,0,38.2,
51,PG Diploma in Criminology & Forensic Law,PG,Humanities,"Requires a Bachelor's or Master's degree with at least 45% marks in aggregate or equivalent examination recognized by MDU, Rohtak.","This program focuses on the study of criminal behavior, legal frameworks, and forensic principles. It provides an in-depth understanding of the legal and social aspects related to crime and justice systems.",Regular,1 year,"['Legal analysis', 'Forensic investigation', 'Criminological theory']","['Forensic analyst', 'Legal researcher', 'Law enforcement officer', 'Criminology consultant']",UG,45.0,,"['Criminology', 'Forensic Law', 'Law']",0.1028291512768847,0,0,38.2,
51,Master of Commerce (M.Com.),PG,Commerce,Requires a Bachelor's degree in relevant subjects with a minimum of 45% aggregate marks.,"This program focuses on advanced study in commerce, encompassing financial accounting, taxation, economics, and business management principles. It develops analytical skills necessary for understanding complex business environments and economic systems.",Open and Distance Learning Mode,2 year,"['Financial accounting', 'Economic analysis', 'Business management', 'Data interpretation']","['Accountant', 'Financial analyst', 'Business administrator', 'Management consultant']",UG,45.0,,"['Commerce', 'subjects']",0.0905543637104121,0,0,38.2,
51,PG Diploma in Intellectual Property Rights,PG,Law,Requires a Bachelor's Degree in any discipline with at least 45% aggregate marks.,"This program focuses on the legal and administrative aspects of intellectual property rights. It covers the principles, laws, and procedures related to patents, trademarks, copyrights, and other forms of intellectual property.",Regular,1 year,"['Legal principles', 'IP law', 'Contract drafting', 'Research skills']","['IP legal assistant', 'Patent agent', 'Trademark attorney', 'IP consultant']",UG,45.0,,[],0.0802497662837225,1,0,38.2,
51,PG Diploma in Labour Law & Social Welfare,PG,Management,"Requires a Bachelor's or Master's Degree with at least 45% marks in aggregate or equivalent examination recognized by MDU, Rohtak.",This program focuses on the legal framework governing labour relations and social welfare policies. It covers the legal and administrative aspects of employee rights and social security systems.,Regular,1 year,"['Legal analysis', 'Policy understanding', 'Social welfare management']","['Labour law officer', 'Social welfare administrator', 'HR compliance specialist']",UG,45.0,,"['Law', 'Social Welfare', 'Law and Social Welfare']",0.0713043308752185,0,0,38.2,
51,PG Diploma in Computational Biology,PG,Science,"Requires a Bachelor's Degree in Biological Sciences, Computer Science, or allied biological sciences, or equivalent examination recognized by State Universities of Haryana.","This program focuses on the intersection of biology and computation. It involves studying the mathematical and computational methods applied to biological systems and data. The curriculum covers bioinformatics, computational modeling, and biological data analysis.",Regular,1 year,"['Data analysis', 'Computational modeling', 'Bioinformatics', 'Statistical methods']","['Bioinformatics analyst', 'Computational biologist', 'Biomedical data scientist', 'Research assistant']",UG,,,"['Biological Sciences', 'Computer Science', 'Biology', 'Science']",0.0648045820875868,0,0,0.0,
52,B.TECH -ARTIFICIAL INTELLIGENCE & DATA SCIENCE,UG,Science,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Data Science. It covers the mathematical, statistical, and computational methods required to analyze complex data and develop intelligent systems. The curriculum emphasizes machine learning, algorithms, and data-driven decision making.",Regular,4 year,"['Data analysis', 'Machine learning', 'Programming skills', 'Statistical modeling']","['Data Scientist', 'AI Engineer', 'Machine Learning Specialist', 'Data Analyst']",PreUG,,,[],0.1759910073069235,0,0,0.0,
52,B.TECH (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),UG,Engineering,No specific eligibility requirements are stated.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Machine Learning. It covers algorithms, data structures, and computational methods essential for developing intelligent systems. The curriculum emphasizes problem-solving and model development in the field of computer science.",Regular,4 year,"['Algorithm design', 'Data analysis', 'Programming proficiency', 'Model development']","['Machine Learning Engineer', 'AI Developer', 'Data Scientist', 'Software Developer']",PreUG,,,[],0.1596064350053962,0,0,0.0,
52,B.TECH (CSE-ARTIFI. INTELLIGEN. & MACHINE LEARNING ENGINEERING),UG,Engineering,No specific eligibility requirements are stated.,"This program focuses on the principles of computer science, artificial intelligence, and machine learning. It involves studying algorithms, data structures, and the application of computational methods to solve complex problems. The curriculum emphasizes theoretical foundations and practical implementation in these advanced fields.",Regular,4 year,"['Programming skills', 'Algorithm design', 'Machine learning', 'Data analysis', 'Software development']","['Machine learning engineer', 'AI developer', 'Software architect', 'Data scientist', 'Algorithm designer']",PreUG,,,[],0.1500855492870365,0,0,0.0,
52,B.TECH. (ARTIFICIAL INTELLIGENCE),UG,Engineering,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence. It covers algorithms, data structures, and computational methods essential for developing intelligent systems. The curriculum emphasizes problem-solving and the development of intelligent software solutions.",Regular,4 year,"['Algorithm design', 'Programming proficiency', 'Data structures', 'Machine learning', 'Computational thinking']","['AI Developer', 'Machine Learning Engineer', 'Data Scientist', 'Software Developer', 'AI Researcher']",PreUG,,,[],0.1433172606486987,0,0,0.0,
52,B.TECH - ROBOTICS & ARTIFICIAL INTELLIGENCE,UG,Engineering,No specific eligibility requirements were provided.,"This program focuses on the principles and applications of robotics and artificial intelligence. It involves studying the mathematical, computational, and engineering foundations required to design and develop intelligent systems.",Regular,4 year,"['Programming skills', 'Algorithm design', 'System modeling', 'Machine learning', 'Robotics operation']","['AI Developer', 'Robotics Engineer', 'Machine Learning Specialist', 'Software Developer']",PreUG,,,[],0.1240970508352784,0,0,0.0,
52,B.Tech (CSE- Data Science),UG,Science,No specific eligibility requirements were provided.,"This program focuses on the intersection of Computer Science and Data Science principles. It involves training in computational methods, statistical analysis, and the application of algorithms to large datasets. The curriculum covers theoretical foundations and practical applications in data-driven problem-solving.",Regular,4 year,"['Programming skills', 'Statistical analysis', 'Algorithm design', 'Data manipulation']","['Data Scientist', 'Machine Learning Engineer', 'Software Developer', 'Data Analyst']",PreUG,,,[],0.1021156484460337,0,0,0.0,
52,B.A.(HONS.)POLITICAL SCIENCE,UG,Humanities,Requires Senior Secondary Examination (10+2) with at least 50% marks.,"This program focuses on the study of political theory, governance, public administration, and political systems. It involves analyzing political structures, ideologies, and the dynamics of political behavior.",Regular,4 year,"['Critical thinking', 'Analytical skills', 'Research methods']","['Civil services officer', 'Political analyst', 'Public administrator']",PreUG,50.0,,[],0.0969559417952866,1,0,4.200000000000003,
53,Ph.D (POLITICAL SCIENCE),PhD,Humanities,No specific eligibility requirements are provided.,"This program focuses on advanced theoretical and empirical research within the field of political science. It involves in-depth study of political systems, governance, and social behavior.",Regular,,"['Research skills', 'Critical thinking', 'Theoretical analysis']","['Academic researcher', 'Policy analyst', 'Political consultant']",PG,,,[],0.1909697619336671,1,0,0.0,
53,Ph.D (STATISTICS),PhD,Science,No specific eligibility requirements were provided.,"This program focuses on advanced theoretical and applied statistical methods. It involves in-depth study of probability theory, statistical inference, and data modeling techniques. The curriculum emphasizes rigorous mathematical foundations and analytical problem-solving.",Regular,,"['Statistical modeling', 'Data analysis', 'Mathematical reasoning', 'Inferential statistics']","['Research scientist', 'Data analyst', 'Statistician', 'Machine learning specialist']",PG,,,[],0.0902393521699363,0,0,0.0,
53,Ph.D (COMPUTER SCIENCE & APPLICATION),PhD,Science,No specific eligibility requirements were provided.,"This program focuses on advanced theoretical and applied research within the field of computer science. It involves in-depth study of algorithms, data structures, and computational theory. The curriculum emphasizes developing novel solutions and advancing knowledge in computing.",Regular,,"['Research skills', 'Problem-solving', 'Algorithm design', 'Computational theory']","['Research scientist', 'AI developer', 'Software architect', 'Data scientist']",PG,,,[],0.0764209458548883,0,0,0.0,
53,Ph.D (BIO-INFORMATICS),PhD,Science,No specific eligibility requirements were provided.,This program focuses on the intersection of biology and information science. It involves developing computational methods and theoretical frameworks to analyze complex biological data. The curriculum emphasizes advanced mathematical and computational techniques applied to biological systems.,Regular,,"['Bioinformatics analysis', 'Computational modeling', 'Statistical inference', 'Algorithm development']","['Bioinformatics researcher', 'Computational biologist', 'Data scientist', 'Biomedical informatics specialist']",PG,,,[],0.075454968188234,0,0,0.0,
53,Ph.D (VISUAL ARTS),PhD,Humanities,No specific eligibility requirements are provided.,"This program focuses on advanced theoretical and practical investigation within the field of Visual Arts. It involves in-depth study of artistic theory, history, and creative practice. The curriculum emphasizes critical analysis and original artistic creation.",Regular,,"['Art theory', 'Critical analysis', 'Creative practice']","['Art historian', 'Curator', 'Art critic']",PG,,,[],0.0707532947029518,1,0,0.0,
53,Ph.D (ENVIRONMENT SC.)- UIET,PhD,Science,No specific eligibility requirements are provided.,"This program focuses on advanced research within the field of environmental science. It involves in-depth study of environmental systems, processes, and sustainability challenges. The curriculum emphasizes theoretical knowledge and original research methodologies.",Regular,,"['Research methodology', 'Environmental modeling', 'Data interpretation']","['Research scientist', 'Environmental consultant', 'Academic researcher']",PG,,,[],0.0661047423399634,0,0,0.0,
53,Ph.D (HISTORY),PhD,Humanities,No specific eligibility requirements are provided.,"This program focuses on advanced scholarly research within the field of History. It involves in-depth study of historical sources, critical analysis of past events, and the development of original historical scholarship.",Regular,,"['Historical research', 'Critical analysis', 'Source evaluation']","['Academic researcher', 'Historian', 'Archivist']",PG,,,[],0.066063367729256,1,0,0.0,
54,M.TECH. COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),PG,Engineering,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Machine Learning within the field of Computer Science and Engineering. It covers advanced mathematical, computational, and algorithmic concepts necessary for developing intelligent systems. The curriculum emphasizes the design, implementation, and evaluation of complex ML models.",Regular,2 year,"['Machine learning', 'Algorithm design', 'Programming', 'Data analysis']","['AI Developer', 'Machine Learning Engineer', 'Data Scientist', 'Software Architect']",UG,,,[],0.145104264892378,0,0,0.0,
54,M.TECH (ARTIFICIAL INTELLIGENCE AND DATA SCIENCE),PG,Science,No specific eligibility requirements were provided.,"This program focuses on the theoretical foundations and practical applications of Artificial Intelligence and Data Science. It involves studying algorithms, statistical methods, and machine learning techniques to analyze complex data and develop intelligent systems.",Regular,2 year,"['Machine learning', 'Data analysis', 'Algorithm design', 'Statistical modeling']","['Data Scientist', 'AI Engineer', 'Machine Learning Specialist', 'Data Analyst']",UG,,,[],0.1289340742850327,0,0,0.0,
